Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Questionnaire-HIV.A2GatherClientDetails.json	1659	4	0	0	1	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	33	22	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.A5CreateNewClientRecord.json	5933	5	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	77	35	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.A6.1ReviewSociodemographicDataWithClient.json	5999	4	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	78	31	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.B18ProvideVoluntaryPartnerAndFamilyServices.json	1001	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	29	29	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.B1DetermineReasonForVisit.json	2650	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	46	29	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.B20ScheduleRetest.json	1800	4	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	33	29	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.B21OfferPreventionOptions.json	2459	4	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	40	23	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.B23OfferSexualAndReproductiveHealthServices.json	9625	5	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	110	32	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-HIV.B6CaptureOrUpdateClientHistory.json	6498	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	81	26	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.B7TestForHivUsingTestingAlgorithm.json	5096	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	64	25	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.B8ProvidePostTestCounselling.json	1790	4	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	20	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.B9DetermineRecommendedServices.json	3916	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	51	29	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.C10CounselOnRiskAndPrevention.json	3093	4	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	44	20	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C17DetermineRecommendedTests.json	952	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	17	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C1DetermineReasonForVisit.json	1121	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	16	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.C21Diagnostics.json	1049	5	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	16	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C23PrescribeOrAdministerPrepOrPep.json	5925	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	73	28	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.C24ScheduleFollowUp.json	1330	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	18	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C3CaptureOrUpdateClientHistory.json	5343	5	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	66	26	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.C6PostTestPackageOfServices.json	923	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	16	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.C8SuitableForPrepOrPep.json	1071	4	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	26	15	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.D10CounselReturningClient.json	2743	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	41	18	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D12DetermineRecommendedScreeningsAndTests.json	5201	5	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	65	24	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D14PreventScreenAndManageComorbiditiesAndCoinfections.json	1771	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	31	20	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.D15DetermineClinicalStageOfHiv.json	1708	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	31	18	0	0	0	0	1	0	1
fsh-generated/resources/Questionnaire-HIV.D16PerformOtherScreenings.json	3999	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	53	20	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D17CheckForSignsOfTreatmentFailure.json	961	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.D19AssessForVaccinePreventableDiseases.json	3243	4	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	46	19	0	0	1	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D1DetermineReasonForVisit.json	1376	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	28	16	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D20Diagnostics.json	14315	5	0	0	1	0	0	0	1	28	0	0	0	0	0	0	0	1	0	0	162	40	0	0	0	0	4	0	0
fsh-generated/resources/Questionnaire-HIV.D21DetermineRegimenAndTreatmentOptions.json	9626	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	107	31	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D23Prescribe.json	5533	5	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	72	24	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D24Counsel.json	5477	4	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	70	35	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D25OfferVoluntaryPartnerAndFamilyServices.json	3188	4	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	46	20	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D26OfferSexualAndReproductiveHealthServices.json	9625	5	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	111	29	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D28OfferOtherServices.json	9273	4	0	0	1	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	108	28	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-HIV.D29ScheduleFollowUp.json	1993	5	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	36	18	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.D2TakeVitalSigns.json	2725	4	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	44	19	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D3CheckForSignsOfSeriousIllness.json	1178	4	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	26	15	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D4ScreenForTb.json	4481	5	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	60	20	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D8CaptureOrUpdateClientHistory.json	17472	5	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	189	45	0	0	0	0	4	0	0
fsh-generated/resources/Questionnaire-HIV.E1CaptureOrUpdateMotherSHistory.json	16979	5	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	207	63	0	0	0	0	5	0	0
fsh-generated/resources/Questionnaire-HIV.E4TestMotherForHivUsingTestingAlgorithm.json	3659	4	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	55	26	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.F12Prescribe.json	1771	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	33	16	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.F16ImmediatelyStartInfantOnArt.json	905	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	15	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.F20RecordInfantSChildSFinalHivDiagnosis.json	2202	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	36	18	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.F2TakeVitalSigns.json	1038	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	15	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.F3CaptureOrUpdateInfantSChildSHistory.json	4642	4	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	61	22	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.F6CheckWhetherInfantChildHadHivExposure.json	1212	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	26	16	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.F8TestInfantChildForHivUsingTestingAlgorithm.json	2414	4	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	39	17	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.H1IdentifyClientForFollowUp.json	1143	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	16	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.H2AttemptToLocateClient.json	1992	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	17	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.H3RecordOutreachAndResult.json	4985	4	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	67	22	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.HFollowingUpAndContactingClients.json	1164	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	26	16	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.I1EmergencyReferral.json	854	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	26	15	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.I6ProvideInformationToReferralFacility.json	3096	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	47	19	0	0	0	0	1	0	0
fsh-generated/resources/Requirements-HIV.A.Registration.json	5656	5	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	36	32	0	0	0	0	1	0	1
fsh-generated/resources/Requirements-HIV.B.HIVtestingservices.json	3453	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	27	24	0	0	0	0	1	0	0
fsh-generated/resources/Requirements-HIV.C.PrEPvisit.json	1472	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIV.D.Careandtreatmentclinicalvisit.json	1723	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIV.G.Diagnostics.json	349	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	19	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIV.H.Followingupandcontactingclients.json	982	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIV.I.Referral.json	1657	4	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	1	0	0
fsh-generated/resources/Requirements-HIV.J.Aggregatereportinganddatause.json	986	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	19	0	0	0	1	0	0	0
fsh-generated/resources/Requirements-HIVNonFunctionalRequirements.json	11719	5	0	0	1	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	73	35	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ChildDeliveryObservation.json	2069	5	0	74	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	156	3526	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-HIVARegistration.json	18099	5	0	46	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	126	358	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HIVBHTSvisit.json	74331	7	0	78	0	0	0	0	0	80	0	0	0	0	0	0	0	1	0	0	458	599	0	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-HIVCPrEPvisit.json	40522	6	0	53	0	0	0	0	0	34	0	0	1	0	0	0	0	0	0	0	254	412	0	0	1	0	8	0	0
fsh-generated/resources/StructureDefinition-HIVConfiguration.json	13929	5	0	40	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	95	259	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HIVDCareTreatment.json	198974	13	0	110	0	0	0	0	0	177	0	0	0	0	0	0	0	3	0	0	1172	1064	0	0	0	0	37	1	3
fsh-generated/resources/StructureDefinition-HIVDHIVTB.json	23459	6	0	44	0	0	0	0	0	32	0	0	1	0	0	0	0	0	0	0	158	179	0	0	1	0	6	0	0
fsh-generated/resources/StructureDefinition-HIVEPMTCT.json	77678	8	0	34	1	0	0	0	1	70	0	0	0	0	0	0	0	2	0	0	474	467	0	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-HIVGDiagnostics.json	23950	5	0	14	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	156	174	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HIVHFollowup.json	18238	5	0	15	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	122	148	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HIVIReferral.json	8164	4	0	8	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	66	98	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-HIVPrevention.json	12325	5	0	9	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	87	117	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HIVSurveillance.json	1382	4	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	23	70	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-HcvViralLoadTest.json	1333	4	0	70	0	0	0	0	0	29	0	0	1	0	0	0	0	1	0	0	136	270	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivAltPepBackbonePrescription.json	1242	4	0	50	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	132	233	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivAltThirdPepPrescription.json	1240	5	0	34	1	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	131	230	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivAncEncounter.json	856	4	0	60	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	147	249	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HivAntiRetroviralEpisode.json	1101	4	0	19	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	84	148	0	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-HivAntiRetroviralTreatment.json	1590	4	0	19	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	80	153	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivCervicalCancerScreening.json	1374	4	0	38	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	130	242	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivCondition.json	829	4	0	34	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	92	174	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivCurrentPrepRegimenPrescription.json	1250	4	0	42	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	135	208	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivElevatedHivAcquisitionRiskCondition.json	983	4	0	12	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	92	169	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivElevatedRiskForAcquisition.json	1422	4	0	48	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	106	2708	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivEncounter.json	836	4	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	1	0	0	142	234	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivGonorhoeaTest.json	1339	5	0	15	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	138	232	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivGonorrhoeaTreatment.json	1681	4	0	30	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	87	148	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivHBsAgTest.json	1390	4	0	25	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	138	236	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivHBsAgTestD.json	1395	4	0	25	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	138	226	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivHcvTest.json	1376	4	0	15	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	137	227	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-HivHcvTestD.json	1377	4	0	24	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	138	391	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-HivHcvTreatment.json	1570	4	0	20	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	80	220	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivHcvViralLoadTest.json	1387	4	0	19	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	146	386	0	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-HivHivTest.json	1077	5	0	20	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	134	406	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivHtsVisit.json	836	4	0	15	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	141	371	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HivInfantPatient.json	864	4	0	58	0	0	0	0	0	23	0	0	1	0	0	0	0	1	0	0	120	391	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivInvasiveCervicalCancerDiagnosis.json	1062	4	0	23	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	95	264	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivInvasiveCervicalCancerTreatment.json	1062	4	0	27	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	112	301	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivKeyPopulation.json	1765	4	0	48	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	146	397	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivLabTestObservation.json	2048	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	146	370	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-HivLabTestServiceRequest.json	1358	5	0	44	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	106	295	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivLabTestSpecimen.json	851	4	0	32	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	95	275	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HivMother.json	841	4	0	24	0	0	0	0	0	87	0	0	0	0	0	0	0	1	0	0	119	226	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivOamTreatment.json	913	4	0	19	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	73	127	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivOnArt.json	1481	4	0	22	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	85	130	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivPatient.json	1337	4	0	0	1	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	132	216	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivPepBackboneAlternativeTreatment.json	1277	4	0	28	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	75	126	0	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-HivPepBackbonePreferredTreatment.json	1268	4	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	73	127	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivPepThirdAlternativeTreatment.json	1278	5	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	74	132	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivPepThirdPreferredTreatment.json	1267	4	0	65	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	74	127	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivPregnancyCondition.json	886	4	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	93	154	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivPrepTreatment.json	1541	5	0	9	0	0	0	0	0	10	0	0	1	0	0	0	0	1	0	0	85	129	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivPreventionIntervention.json	1610	4	0	32	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	145	216	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-HivStatusCondition.json	1581	4	0	28	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	111	193	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivStatusObservation.json	1438	4	0	34	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	135	224	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivStiServices.json	812	4	0	28	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	104	178	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HivSyndromeStiDiagnosis.json	1116	5	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	95	165	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivTreatment.json	940	4	0	47	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	128	198	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HivTreatmentMedicationRequest.json	1208	4	0	0	1	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	131	196	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivTreatmentMedicationStatement.json	967	4	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	71	126	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivTreatmentProcedure.json	876	4	0	28	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	104	167	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HivVmmcAdverseEvent.json	1438	4	0	23	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	93	155	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivVmmcProcedure.json	1273	4	0	30	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	116	181	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-HIV.A.DE13.json	786	4	0	0	0	0	0	0	1	77	0	0	0	0	0	0	0	0	0	0	13	167	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.A.DE18.json	1178	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	67	0	0	1	0	0	0	0
fsh-generated/resources/ValueSet-HIV.A.DE25.json	986	4	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	45	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.A.DE30.json	1774	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	18	109	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.A.DE43.json	1377	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	16	37	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.A.DE46.json	968	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	14	48	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.A.DE5.json	898	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	40	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE1.json	1042	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	45	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE102.json	1049	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	43	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE106.json	1067	4	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	45	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE111.json	1058	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	15	37	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE115.json	1108	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	16	38	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE120.json	855	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	30	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE121.json	1499	4	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	18	47	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE132.json	1045	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	41	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE136.json	1100	4	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	38	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE142.json	1518	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	16	43	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE149.json	2002	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	19	48	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE15.json	974	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	14	37	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE158.json	1551	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	17	45	0	0	0	0	1	0	0
